file,steps,zero_frac_norm,exact_zero_frac_norm,mean_norm,median_norm,p95_norm,mean_abs_norm,zero_frac_x,exact_zero_frac_x,mean_abs_x,std_x,min_x,max_x,zero_frac_y,exact_zero_frac_y,mean_abs_y,std_y,min_y,max_y,zero_frac_z,exact_zero_frac_z,mean_abs_z,std_z,min_z,max_z,zero_frac_w,exact_zero_frac_w,mean_abs_w,std_w,min_w,max_w,zero_frac_g,exact_zero_frac_g,mean_abs_g,std_g,min_g,max_g
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_f_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-45-12.tfrecord,676,0.22189349112426035,0.0014792899408284023,0.001529786386527121,0.00088393414625898,0.004280218156054616,0.00039745072717778385,0.5828402366863905,0.0029585798816568047,0.00026666148914955556,0.0005279034958221018,-0.0026904651895165443,0.0009443312883377075,0.5295857988165681,0.0029585798816568047,0.0006376953679136932,0.0013507500989362597,-0.005815476179122925,0.004153065383434296,0.16568047337278108,0.023668639053254437,0.0009497604332864285,0.0016674771904945374,-0.02660077065229416,0.004559844732284546,1.0,1.0,0.0,0.0,0.0,0.0,0.9955621301775148,0.9955621301775148,0.00013313608360476792,0.0019995018374174833,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_f_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-46-07.tfrecord,662,0.21148036253776434,0.0015105740181268882,0.004500566050410271,0.001379357185214758,0.006536803441122173,0.0009932881221175194,0.459214501510574,0.0030211480362537764,0.0005819668876938522,0.0010195656213909388,-0.0020429417490959167,0.003988705575466156,0.6419939577039275,0.0030211480362537764,0.000826759438496083,0.0018914715619757771,-0.006880730390548706,0.006340742111206055,0.3776435045317221,0.02416918429003021,0.000917137018404901,0.0017617339035496116,-0.02660077065229416,0.004465416073799133,0.9712990936555891,0.9712990936555891,0.0025046265218406916,0.014581428840756416,-0.08726668357849121,0.0,0.9954682779456193,0.9954682779456193,0.00013595166092272848,0.0020205634646117687,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-13-35.tfrecord,755,0.176158940397351,0.0013245033112582781,0.0036928902845829725,0.0008950888295657933,0.006425911653786896,0.0008507457678206265,0.447682119205298,0.0026490066225165563,0.0006478882278315723,0.0011734896106645465,-0.004590645432472229,0.002620857208967209,0.4900662251655629,0.0026490066225165563,0.0007786587229929864,0.0015731729799881577,-0.006262223236262798,0.0031545832753181458,0.2847682119205298,0.02119205298013245,0.0006274519837461412,0.0013582883402705193,-0.02660077065229416,0.0033249855041503906,0.976158940397351,0.976158940397351,0.002080524805933237,0.013321462087333202,0.0,0.08726668357849121,0.9960264900662251,0.9960264900662251,0.00011920529505005106,0.0018919140566140413,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-16-08.tfrecord,572,0.27972027972027974,0.0017482517482517483,0.0019888323731720448,0.001388046657666564,0.006483692792244253,0.0005725821247324347,0.3583916083916084,0.0034965034965034965,0.000889758113771677,0.001565190963447094,-0.0061383843421936035,0.004566077142953873,0.43356643356643354,0.005244755244755245,0.0008427565335296094,0.0015579428290948272,-0.0051543228328228,0.005518011748790741,0.27972027972027974,0.03496503496503497,0.0009730539750307798,0.001785165281035006,-0.02660077065229416,0.0051063597202301025,1.0,1.0,0.0,0.0,0.0,0.0,0.9947552447552448,0.9947552447552448,0.00015734265616629273,0.0021738912910223007,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-17-08.tfrecord,1014,0.26429980276134124,0.0009861932938856016,0.004515358246862888,0.0008649707306176424,0.008034998411312699,0.0010065429378300905,0.41222879684418146,0.0009861932938856016,0.0008297408348880708,0.0016774589894339442,-0.0049718692898750305,0.007808588445186615,0.3708086785009862,0.0009861932938856016,0.0006164769874885678,0.0010789938969537616,-0.005410224199295044,0.002209991216659546,0.5532544378698225,0.0019723865877712033,0.00039952181396074593,0.0010139173828065395,-0.019801892340183258,0.004083991050720215,0.9644970414201184,0.9644970414201184,0.003098217071965337,0.01645015925168991,-0.08726644515991211,0.08726644515991211,0.9970414201183432,0.9970414201183432,8.875739149516448e-05,0.0016323248855769634,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-35-03.tfrecord,546,0.1978021978021978,0.0018315018315018315,0.002294152043759823,0.001316587906330824,0.007874186732806265,0.0006394886877387762,0.3791208791208791,0.003663003663003663,0.0011963584693148732,0.002211278071627021,-0.0077778734266757965,0.004396442323923111,0.4010989010989011,0.003663003663003663,0.001035335473716259,0.0018602891359478235,-0.006717026233673096,0.003691505640745163,0.2326007326007326,0.029304029304029304,0.000855859718285501,0.001660799258388579,-0.02660077065229416,0.003632187843322754,1.0,1.0,0.0,0.0,0.0,0.0,0.9963369963369964,0.9963369963369964,0.00010989010479534045,0.0018173475982621312,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-36-02.tfrecord,829,0.28950542822677927,0.0012062726176115801,0.002941759768873453,0.0007663466967642307,0.005881206598132845,0.0006480528390966356,0.5500603136308806,0.0024125452352231603,0.000592776108533144,0.0014217083808034658,-0.0071024103090167046,0.003094162791967392,0.6139927623642943,0.0024125452352231603,0.0003246772976126522,0.0006133131682872772,-0.0023903772234916687,0.001856297254562378,0.5235223160434258,0.019300361881785282,0.0006352384225465357,0.0014961134875193238,-0.02660077065229416,0.004689708352088928,0.9819059107358263,0.9819059107358263,0.001579006901010871,0.011639014817774296,-0.08726644515991211,0.0,0.9963811821471653,0.9963811821471653,0.00010856453445740044,0.001805423409678042,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-24-34.tfrecord,1456,0.26304945054945056,0.0006868131868131869,0.003968583419919014,0.0010600051609799266,0.00811502430588007,0.0009464186732657254,0.34684065934065933,0.0013736263736263737,0.0011135782115161419,0.0021154156420379877,-0.006335310637950897,0.008024416863918304,0.45467032967032966,0.0013736263736263737,0.0007994883926585317,0.0015219385968521237,-0.006075859069824219,0.005031391978263855,0.3598901098901099,0.01098901098901099,0.0006369811599142849,0.001248041051439941,-0.02660077065229416,0.004665732383728027,0.9766483516483516,0.9766483516483516,0.002037815283983946,0.013339982368052006,-0.08726644515991211,0.08726644515991211,0.9951923076923077,0.9951923076923077,0.0001442307693650946,0.0020807445980608463,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-26-04.tfrecord,816,0.2536764705882353,0.0012254901960784314,0.002475503832101822,0.001160103129222989,0.008565627969801426,0.0006550292018800974,0.43137254901960786,0.0024509803921568627,0.0014832420274615288,0.0028097317554056644,-0.006317570805549622,0.008669883012771606,0.4178921568627451,0.0024509803921568627,0.0007139555527828634,0.0013601698447018862,-0.005685087293386459,0.004583463072776794,0.3174019607843137,0.01838235294117647,0.000894124445039779,0.001678410335443914,-0.02660077065229416,0.005001962184906006,1.0,1.0,0.0,0.0,0.0,0.0,0.9938725490196079,0.9938725490196079,0.00018382351845502853,0.002349498448893428,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-40-24.tfrecord,1444,0.16966759002770082,0.0006925207756232687,0.0017934255301952362,0.0008706835797056556,0.007032163231633602,0.00046471896348521113,0.5408587257617729,0.0013850415512465374,0.00048023578710854053,0.001060069422237575,-0.00456894189119339,0.005119882524013519,0.2950138504155125,0.0013850415512465374,0.001072262180969119,0.001996643142774701,-0.007803916931152344,0.0044435858726501465,0.3462603878116344,0.0110803324099723,0.0005425653071142733,0.0011013987241312861,-0.02660077065229416,0.0032181963324546814,1.0,1.0,0.0,0.0,0.0,0.0,0.9923822714681441,0.9923822714681441,0.00022853184782434255,0.002619194332510233,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-42-44.tfrecord,1079,0.32252085264133457,0.0009267840593141798,0.0030876891687512398,0.0005502402782440186,0.0075563596561551,0.0006950750248506665,0.32808155699721964,0.0018535681186283596,0.0004425503720995039,0.0008090026094578207,-0.004613347351551056,0.0024157213047146797,0.6570898980537535,0.0018535681186283596,0.0005595684051513672,0.0016133717726916075,-0.008166998624801636,0.0010268092155456543,0.41797961075069506,0.014828544949026877,0.0004993333714082837,0.0011810756986960769,-0.02660077065229416,0.003910176455974579,0.9796107506950881,0.9796107506950881,0.0017792974831536412,0.012381148524582386,-0.08726644515991211,0.08726668357849121,0.9935125115848007,0.9935125115848007,0.00019462464842945337,0.002417314099147916,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-43-51.tfrecord,512,0.259765625,0.001953125,0.001705982256680727,0.0009690584847703576,0.0059819003101438265,0.00044232496293261647,0.546875,0.00390625,0.0003487412759568542,0.0008035152568481863,-0.004168784245848656,0.0012303409166634083,0.2890625,0.00390625,0.0010556586785241961,0.0015240266220644116,-0.006603747606277466,0.000788375735282898,0.32421875,0.03125,0.0006314438069239259,0.0015679973876103759,-0.02660077065229416,0.004134088754653931,1.0,1.0,0.0,0.0,0.0,0.0,0.994140625,0.994140625,0.00017578124243300408,0.002297894097864628,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-45-05.tfrecord,1432,0.2011173184357542,0.0006983240223463687,0.0042757573537528515,0.0010109867434948683,0.00845387629233301,0.000972748443018645,0.3812849162011173,0.0013966480446927375,0.0006221990333870053,0.001155006350018084,-0.00346321240067482,0.005401939153671265,0.46368715083798884,0.0013966480446927375,0.0008999111596494913,0.0019669905304908752,-0.008458852767944336,0.003159826621413231,0.3254189944134078,0.011871508379888268,0.0006354931392706931,0.0012574101565405726,-0.02660077065229416,0.004197761416435242,0.9706703910614525,0.9706703910614525,0.002559490967541933,0.014948394149541855,-0.08726668357849121,0.08726668357849121,0.9951117318435754,0.9951117318435754,0.00014664804621133953,0.00209811725653708,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-54-13.tfrecord,466,0.27253218884120173,0.002145922746781116,0.002551581244915724,0.0012258049100637436,0.008395383134484291,0.0006426089676097035,0.44420600858369097,0.004291845493562232,0.0003545397485140711,0.0006000204593874514,-0.0021395916119217873,0.0018951594829559326,0.4334763948497854,0.004291845493562232,0.0017451707972213626,0.0031115435995161533,-0.004163049161434174,0.008558332920074463,0.27896995708154504,0.034334763948497854,0.0009202008368447423,0.00182835862506181,-0.02660077065229416,0.004725739359855652,1.0,1.0,0.0,0.0,0.0,0.0,0.9935622317596566,0.9935622317596566,0.00019313303346280009,0.002408799948170781,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-02-52.tfrecord,387,0.32041343669250644,0.002583979328165375,0.002229077508673072,0.0008708851528353989,0.007626186171546578,0.0005387924029491842,0.3875968992248062,0.00516795865633075,0.0014083510031923652,0.0023302671033889055,-0.0003927499055862427,0.008061587810516357,0.8062015503875969,0.00516795865633075,0.0001800205500330776,0.0005254168063402176,-0.002628641203045845,0.0005027987062931061,0.3049095607235142,0.041343669250646,0.0008730321424081922,0.001850404660217464,-0.02660077065229416,0.0036695897579193115,1.0,1.0,0.0,0.0,0.0,0.0,0.9922480620155039,0.9922480620155039,0.000232558129937388,0.0026436359621584415,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-03-38.tfrecord,465,0.21935483870967742,0.002150537634408602,0.0037711309269070625,0.0013177660293877125,0.008230376057326788,0.0008968260954134166,0.38924731182795697,0.004301075268817204,0.001156577025540173,0.0021300124935805798,-0.0013766884803771973,0.007919102907180786,0.36129032258064514,0.004301075268817204,0.0007488190312869847,0.0012962677283212543,-0.004363067448139191,0.004402756690979004,0.3161290322580645,0.034408602150537634,0.0007606742437928915,0.0016788154607638717,-0.02660077065229416,0.004071414470672607,0.9806451612903225,0.9806451612903225,0.0016890279948711395,0.012117342092096806,-0.08726644515991211,0.08726644515991211,0.9956989247311828,0.9956989247311828,0.0001290322543354705,0.001969596603885293,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-04-16.tfrecord,387,0.24806201550387597,0.002583979328165375,0.002591145457699895,0.0019551634322851896,0.0068064153660088765,0.000660669757053256,0.4263565891472868,0.00516795865633075,0.0014886497519910336,0.0021760074887424707,-0.0005782246589660645,0.007443875074386597,0.6098191214470284,0.00516795865633075,0.00037428451469168067,0.0008435150957666337,-0.0037537887692451477,0.0011583417654037476,0.21705426356589147,0.041343669250646,0.001207855879329145,0.002129236003383994,-0.02660077065229416,0.004756957292556763,1.0,1.0,0.0,0.0,0.0,0.0,0.9922480620155039,0.9922480620155039,0.000232558129937388,0.0026436354964971542,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-10-12.tfrecord,644,0.2391304347826087,0.0015527950310559005,0.01843852922320366,0.0014886589488014579,0.08726676218211651,0.0038005721289664507,0.6071428571428571,0.003105590062111801,0.0008138543926179409,0.0017678949516266584,-0.0002584680914878845,0.007805883884429932,0.5714285714285714,0.003105590062111801,0.0007021725177764893,0.0015665482496842742,-0.005968824028968811,0.00595632940530777,0.5232919254658385,0.024844720496894408,0.000679727818351239,0.001640888280235231,-0.02660077065229416,0.005435734987258911,0.8090062111801242,0.8090062111801242,0.016667375341057777,0.0379352830350399,-0.08726668357849121,0.08726668357849121,0.9953416149068323,0.9953416149068323,0.000139751544338651,0.00204862910322845,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-20-49.tfrecord,525,0.3028571428571429,0.0019047619047619048,0.001959417713806033,0.0007033132133074105,0.007245768886059519,0.0005213338881731033,0.4057142857142857,0.0038095238095238095,0.0006971711409278214,0.0013451247941702604,-0.005441427230834961,0.004324018955230713,0.3904761904761905,0.0038095238095238095,0.0011418545618653297,0.0021370199974626303,-0.0077475011348724365,0.001018524169921875,0.3638095238095238,0.030476190476190476,0.0005962144932709634,0.0015440613497048616,-0.02660077065229416,0.004119738936424255,1.0,1.0,0.0,0.0,0.0,0.0,0.9942857142857143,0.9942857142857143,0.00017142856086138636,0.0022692279890179634,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-21-29.tfrecord,1448,0.1457182320441989,0.0006906077348066298,0.007696117274463177,0.0014242357574403286,0.08726650215685368,0.0016584380064159632,0.3397790055248619,0.0020718232044198894,0.000994405010715127,0.0017524799332022667,-0.008114710450172424,0.003186240792274475,0.3653314917127072,0.0013812154696132596,0.0007823908235877752,0.001591047621332109,-0.008160054683685303,0.0026466399431228638,0.5593922651933702,0.011049723756906077,0.0005056476220488548,0.0012529902160167694,-0.02660077065229416,0.004733249545097351,0.9323204419889503,0.9323204419889503,0.005906157661229372,0.02271048165857792,-0.08726668357849121,0.08726668357849121,0.9965469613259669,0.9965469613259669,0.00010359115549363196,0.001763368840329349,-0.029999999329447746,0.029999999329447746
