episode,npz,status,steps,zero_norm_frac,near0_norm_frac,mean_norm,p50_norm,p95_norm,max_norm,xyz_key,ctrl_shape,xyz_shape,x_exact0_frac,x_near0_frac,x_min,x_max,x_std,y_exact0_frac,y_near0_frac,y_min,y_max,y_std,z_exact0_frac,z_near0_frac,z_min,z_max,z_std,w_exact0_frac,w_near0_frac,w_min,w_max,w_std,g_exact0_frac,g_near0_frac,g_min,g_max,g_std
HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_15-08-12,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_15-08-12/trajectory_data.npz,ok,859,0.0011641443538998836,0.03608847497089639,0.0017829268472269177,0.0008008152362890542,0.006365313893184057,0.030009914189577103,ee_position,"(859, 6)","(859, 3)",0.002328288707799767,0.10942956926658906,-0.005312606692314148,0.00625813752412796,0.0018781351391226053,0.002328288707799767,0.11059371362048893,-0.004528746008872986,0.004189196974039078,0.0010893939761444926,0.018626309662398137,0.037252619324796274,-0.02660077065229416,0.007308214902877808,0.0018028171034529805,1.0,1.0,0.0,0.0,0.0,0.9965075669383003,0.9965075669383003,-0.029999999329447746,0.029999999329447746,0.0017725602956488729
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-12_14-41-20,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-12_14-41-20/trajectory_data.npz,ok,1523,0.0006565988181221273,0.0006565988181221273,0.0038055474869906902,0.001469799899496138,0.005920271249487994,0.08727049082517624,ee_position,"(1523, 6)","(1523, 3)",0.0013131976362442547,0.10636900853578464,-0.00655510276556015,0.004967436194419861,0.0013981565134599805,0.0013131976362442547,0.05384110308601445,-0.004367932677268982,0.008181512355804443,0.0014414539327844977,0.009192383453709783,0.034143138542350626,-0.02660077065229416,0.006146281957626343,0.0017486684955656528,0.9783322390019698,0.9783322390019698,-0.08726644515991211,0.08726644515991211,0.012845468707382679,0.9980302035456337,0.9980302035456337,-0.029999999329447746,0.029999999329447746,0.001331325969658792
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_15-35-05,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_15-35-05/trajectory_data.npz,ok,1277,0.0007830853563038371,0.02192638997650744,0.001096478314138949,0.0006439473945647478,0.003661891631782055,0.030004287138581276,ee_position,"(1277, 6)","(1277, 3)",0.0015661707126076742,0.19107282693813626,-0.0038813799619674683,0.003722578287124634,0.0007129294681362808,0.0015661707126076742,0.1096319498825372,-0.004383698105812073,0.0031196344643831253,0.0007815245189704001,0.028191072826938137,0.09631949882537197,-0.024713143706321716,0.005343720316886902,0.001267608837224543,1.0,1.0,0.0,0.0,0.0,0.9976507439310884,0.9976507439310884,-0.029999999329447746,0.029999999329447746,0.001453883945941925
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-38-12,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-38-12/trajectory_data.npz,ok,1348,0.000741839762611276,0.05192878338278932,0.004132350906729698,0.0011568500194698572,0.004728117585182189,0.08727262914180756,ee_position,"(1348, 6)","(1348, 3)",0.002225519287833828,0.17136498516320475,-0.004877418279647827,0.0033852756023406982,0.0010837770532816648,0.001483679525222552,0.2559347181008902,-0.005667690187692642,0.0024787597358226776,0.0008952725329436362,0.012611275964391691,0.08753709198813056,-0.02660077065229416,0.004757493734359741,0.0014069895260035992,0.9688427299703264,0.9688427299703264,-0.08726668357849121,0.08726668357849121,0.01540322694927454,0.9977744807121661,0.9977744807121661,-0.029999999329447746,0.029999999329447746,0.0014150874922052026
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-40-27,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-40-27/trajectory_data.npz,ok,1306,0.0007656967840735069,0.023736600306278714,0.003598931012675166,0.0008916594961192459,0.004127128049731255,0.08727046102285385,ee_position,"(1306, 6)","(1306, 3)",0.0015313935681470138,0.1324655436447167,-0.0015391148626804352,0.0016698092222213745,0.00040668234578333795,0.0015313935681470138,0.17304747320061256,-0.002759583294391632,0.0024085547775030136,0.0005569089553318918,0.013016845329249618,0.06508422664624809,-0.02660077065229416,0.005343303084373474,0.0014407343696802855,0.9716692189892803,0.9716692189892803,-0.08726668357849121,0.0,0.014478910714387894,0.9977029096477795,0.9977029096477795,-0.029999999329447746,0.029999999329447746,0.0014376555336639285
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-43-09,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2025-12-14_16-43-09/trajectory_data.npz,ok,1178,0.0008488964346349745,0.016129032258064516,0.004409696441143751,0.0012149107060395181,0.005527102085761713,0.0872991532087326,ee_position,"(1178, 6)","(1178, 3)",0.0025466893039049238,0.14516129032258066,-0.006547302007675171,0.00314919650554657,0.0012597801396623254,0.0025466893039049238,0.13582342954159593,-0.0020235925912857056,0.00517098605632782,0.0008271683473140001,0.0050933786078098476,0.02631578947368421,-0.02660077065229416,0.0056181401014328,0.0014055208303034306,0.966893039049236,0.966893039049236,-0.08726668357849121,0.08726668357849121,0.015878237783908844,0.9974533106960951,0.9974533106960951,-0.029999999329447746,0.029999999329447746,0.0015137277077883482
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-16-47,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-16-47/trajectory_data.npz,ok,896,0.0011160714285714285,0.044642857142857144,0.0018068259814754128,0.0012144222273491323,0.005671623395755887,0.03007124923169613,ee_position,"(896, 6)","(896, 3)",0.002232142857142857,0.14397321428571427,-0.000993095338344574,0.0040392279624938965,0.0007102510426193476,0.0033482142857142855,0.16964285714285715,-0.00648634135723114,0.004401758313179016,0.0013096107868477702,0.017857142857142856,0.044642857142857144,-0.02660077065229416,0.006371974945068359,0.0020294978749006987,1.0,1.0,0.0,0.0,0.0,0.9966517857142857,0.9966517857142857,-0.029999999329447746,0.029999999329447746,0.001735589699819684
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-19-15,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-19-15/trajectory_data.npz,ok,1026,0.0009746588693957114,0.030214424951267055,0.0045389821752905846,0.0008998874109238386,0.00543100037612021,0.087288498878479,ee_position,"(1026, 6)","(1026, 3)",0.001949317738791423,0.16374269005847952,-0.004629828035831451,0.002285182476043701,0.000883964414242655,0.001949317738791423,0.19103313840155944,-0.0009063850156962872,0.0028874557465314865,0.0005367780686356127,0.015594541910331383,0.03898635477582846,-0.02660077065229416,0.006117701530456543,0.00169881631154567,0.9639376218323586,0.9639376218323586,-0.08726668357849121,0.08726668357849121,0.0165717676281929,0.9970760233918129,0.9970760233918129,-0.029999999329447746,0.029999999329447746,0.0016219507670029998
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-20-43,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-20-43/trajectory_data.npz,ok,1001,0.000999000999000999,0.061938061938061936,0.0053442432545125484,0.001139424042776227,0.006244230549782515,0.0873318687081337,ee_position,"(1001, 6)","(1001, 3)",0.001998001998001998,0.21578421578421578,-0.001255672425031662,0.001995459198951721,0.0003991503035649657,0.001998001998001998,0.2007992007992008,-0.004816018044948578,0.004396744072437286,0.0010735391406342387,0.027972027972027972,0.07492507492507493,-0.02660077065229416,0.006368815898895264,0.0020163722801953554,0.957042957042957,0.957042957042957,-0.08726668357849121,0.08726668357849121,0.01808670535683632,0.997002997002997,0.997002997002997,-0.029999999329447746,0.029999999329447746,0.0016420731553807855
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-22-02,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-22-02/trajectory_data.npz,ok,1099,0.0009099181073703367,0.042766151046405826,0.009292371571063995,0.001482669496908784,0.08727585300803184,0.08738456666469574,ee_position,"(1099, 6)","(1099, 3)",0.0018198362147406734,0.2329390354868062,-0.0003856811672449112,0.006081938743591309,0.0008872044272720814,0.00272975432211101,0.25113739763421294,-0.004271376878023148,0.005432292819023132,0.0010205176658928394,0.014558689717925387,0.04367606915377616,-0.02660077065229416,0.007032185792922974,0.0023143175058066845,0.9144676979071884,0.9144676979071884,-0.08726644515991211,0.08726692199707031,0.024873269721865654,0.997270245677889,0.997270245677889,-0.029999999329447746,0.029999999329447746,0.0015671737492084503
HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-24-36,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__milk-plate_wrapper__localpatched_teleop_2026-01-09_14-24-36/trajectory_data.npz,ok,1162,0.0008605851979345956,0.06196213425129088,0.005248802714049816,0.0011092578643001616,0.008465523878112438,0.08729501813650131,ee_position,"(1162, 6)","(1162, 3)",0.0017211703958691911,0.18760757314974183,-0.006009012460708618,0.005858391523361206,0.0013001261977478862,0.0017211703958691911,0.17814113597246128,-0.0068138837814331055,0.0014582574367523193,0.0013761058216914535,0.03270223752151463,0.06196213425129088,-0.02660077065229416,0.00719761848449707,0.0021906031761318445,0.9621342512908778,0.9621342512908778,-0.08726668357849121,0.08726668357849121,0.01698128692805767,0.9974182444061962,0.9974182444061962,-0.029999999329447746,0.029999999329447746,0.0015241105575114489
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-17-24,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-17-24/trajectory_data.npz,ok,919,0.001088139281828074,0.03373231773667029,0.002323844702914357,0.001792391063645482,0.005994986603036519,0.0300873015075922,ee_position,"(919, 6)","(919, 3)",0.002176278563656148,0.1088139281828074,-0.006403080187737942,0.003850877285003662,0.0013171992031857371,0.002176278563656148,0.11207834602829161,-0.005918256938457489,0.0031359614804387093,0.0011555030941963196,0.017410228509249184,0.03373231773667029,-0.02660077065229416,0.007493048906326294,0.002379569225013256,1.0,1.0,0.0,0.0,0.0,0.9967355821545157,0.9967355821545157,-0.029999999329447746,0.029999999329447746,0.0017137415707111359
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-33-34,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-33-34/trajectory_data.npz,ok,1199,0.0008340283569641367,0.027522935779816515,0.004950943402945995,0.001469835638999939,0.0056639372371137045,0.08729836344718933,ee_position,"(1199, 6)","(1199, 3)",0.003336113427856547,0.23102585487906588,-0.004214942455291748,0.0024351030588150024,0.0007990428130142391,0.0016680567139282735,0.29357798165137616,-0.00011648237705230713,0.0030447766184806824,0.0005497688543982804,0.014178482068390326,0.040033361134278564,-0.02660077065229416,0.006058096885681152,0.0020435682963579893,0.9624687239366139,0.9624687239366139,-0.08726668357849121,0.08726668357849121,0.01690596528351307,0.9974979149291076,0.9974979149291076,-0.029999999329447746,0.029999999329447746,0.0015004167798906565
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-35-00,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-35-00/trajectory_data.npz,ok,1630,0.0006134969325153375,0.01901840490797546,0.003949434030801058,0.0009542084007989615,0.006678794184699655,0.08732400089502335,ee_position,"(1630, 6)","(1630, 3)",0.001226993865030675,0.1263803680981595,-0.004631422460079193,0.0040976256132125854,0.0009787967428565025,0.001226993865030675,0.18159509202453988,-0.003500424325466156,0.0034054331481456757,0.0007146759307943285,0.0098159509202454,0.03558282208588957,-0.02660077065229416,0.0074007511138916016,0.0020807187538594007,0.9736196319018405,0.9736196319018405,-0.08726668357849121,0.08726668357849121,0.014173747040331364,0.998159509202454,0.998159509202454,-0.029999999329447746,0.029999999329447746,0.0012868966441601515
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-38-44,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-38-44/trajectory_data.npz,ok,1109,0.0009017132551848512,0.05320108205590622,0.004612180404365063,0.0009473474929109216,0.005878472328186022,0.0873168557882309,ee_position,"(1109, 6)","(1109, 3)",0.0018034265103697023,0.2200180342651037,-0.0006869662320241332,0.002926282584667206,0.0005169559735804796,0.0018034265103697023,0.2073940486925158,-0.0015254095196723938,0.002450467087328434,0.0004961902159266174,0.023444544634806132,0.07664562669071236,-0.02660077065229416,0.00648091733455658,0.0017895348137244582,0.9621280432822362,0.9621280432822362,-0.08726644515991211,0.08726668357849121,0.01671736128628254,0.9972948602344455,0.9972948602344455,-0.029999999329447746,0.029999999329447746,0.0015600944170728326
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-40-01,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2025-12-14_17-40-01/trajectory_data.npz,ok,762,0.0013123359580052493,0.04068241469816273,0.002871190430596471,0.0020910550374537706,0.007636176445521414,0.03013768419623375,ee_position,"(762, 6)","(762, 3)",0.0026246719160104987,0.15879265091863518,-0.007398586720228195,0.0058631375432014465,0.0019812907557934523,0.0026246719160104987,0.20603674540682415,-0.0018280623480677605,0.0044267019256949425,0.0007707106415182352,0.02099737532808399,0.04068241469816273,-0.02660077065229416,0.007032334804534912,0.002771049737930298,1.0,1.0,0.0,0.0,0.0,0.9921259842519685,0.9921259842519685,-0.029999999329447746,0.029999999329447746,0.0026620696298778057
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-47-56,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-47-56/trajectory_data.npz,ok,778,0.0012853470437017994,0.02442159383033419,0.003450827905908227,0.0024525101762264967,0.008600443555042147,0.03013870306313038,ee_position,"(778, 6)","(778, 3)",0.002570694087403599,0.06298200514138817,-0.006858661770820618,0.004232786595821381,0.0016990905860438943,0.002570694087403599,0.05912596401028278,-0.011714786291122437,0.008042603731155396,0.0032365128863602877,0.006426735218508998,0.028277634961439587,-0.02660077065229416,0.007148653268814087,0.002448768587782979,1.0,1.0,0.0,0.0,0.0,0.9961439588688946,0.9961439588688946,-0.029999999329447746,0.029999999329447746,0.0018625118536874652
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-49-28,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-49-28/trajectory_data.npz,ok,1065,0.0009389671361502347,0.005633802816901409,0.005672901403158903,0.0018791879992932081,0.007880182564258575,0.08730868995189667,ee_position,"(1065, 6)","(1065, 3)",0.0018779342723004694,0.14460093896713616,-0.004464045166969299,0.005419611930847168,0.0010635018115863204,0.0018779342723004694,0.09201877934272301,-0.006652534008026123,0.007655397057533264,0.0024258785415440798,0.0009389671361502347,0.005633802816901409,-0.02660077065229416,0.007055342197418213,0.002190019702538848,0.964319248826291,0.964319248826291,-0.08726668357849121,0.08726668357849121,0.016484064981341362,0.9971830985915493,0.9971830985915493,-0.029999999329447746,0.029999999329447746,0.0015919854631647468
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-50-35,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-50-35/trajectory_data.npz,ok,991,0.0010090817356205853,0.018163471241170535,0.005993898957967758,0.0018673520535230637,0.008307975251227617,0.0873575359582901,ee_position,"(991, 6)","(991, 3)",0.0020181634712411706,0.11200807265388496,-0.0029268786311149597,0.004497438669204712,0.000940995174460113,0.0020181634712411706,0.050454086781029264,-0.008067578077316284,0.008065208792686462,0.0029029608704149723,0.004036326942482341,0.020181634712411706,-0.02660077065229416,0.006959021091461182,0.002035497920587659,0.9616548940464178,0.9616548940464178,-0.08726668357849121,0.08726668357849121,0.01708843559026718,0.9969727547931383,0.9969727547931383,-0.029999999329447746,0.029999999329447746,0.0016503346851095557
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-51-40,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-51-40/trajectory_data.npz,ok,1060,0.0009433962264150943,0.0009433962264150943,0.005839965771883726,0.0018155769794248044,0.010297012748196721,0.08739185333251953,ee_position,"(1060, 6)","(1060, 3)",0.0018867924528301887,0.009433962264150943,-0.004644960165023804,0.0078083835542202,0.0014747375389561057,0.0018867924528301887,0.03490566037735849,-0.007218405604362488,0.00817696750164032,0.0028666616417467594,0.0009433962264150943,0.006603773584905661,-0.02660077065229416,0.007803112268447876,0.00247024605050683,0.9660377358490566,0.9660377358490566,-0.08726668357849121,0.08726668357849121,0.01608220860362053,0.9971698113207547,0.9971698113207547,-0.029999999329447746,0.029999999329447746,0.0015957346186041832
HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-53-18,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__orange_juice-plate_wrapper__localpatched_teleop_2026-01-09_14-53-18/trajectory_data.npz,ok,821,0.001218026796589525,0.01705237515225335,0.003885171841830015,0.0025412512477487326,0.00919320061802864,0.03029678575694561,ee_position,"(821, 6)","(821, 3)",0.00243605359317905,0.06211936662606577,-0.0074349865317344666,0.006545618176460266,0.002753566950559616,0.00243605359317905,0.0682095006090134,-0.008597731590270996,0.008281886577606201,0.0034150260034948587,0.001218026796589525,0.01705237515225335,-0.02660077065229416,0.0072336941957473755,0.002123924670740962,1.0,1.0,0.0,0.0,0.0,0.9963459196102314,0.9963459196102314,-0.029999999329447746,0.029999999329447746,0.0018131014658138156
